구분,지원자 ID,지원경로,포지션,지원일자,코딩테스트,코딩테스트_점수,코딩테스트_결과,서류전형,면접전형,면접전형_결과,입사일자,불합격 사유,,,,**업데이트 일자:,2026.05.19
비개발,6944716,잡코리아,HR,2026. 2. 23,,,,불합격,X,,,서류_불합격,,,,,
비개발,6944719,잡코리아,HR,2026. 2. 23,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6944726,잡코리아,HR,2026. 2. 23,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6944728,잡코리아,HR,2026. 2. 23,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6944731,잡코리아,HR,2026. 2. 23,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6953409,잡코리아,HR,2026. 2. 24,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6953416,잡코리아,HR,2026. 2. 24,,,,불합격,X,,,서류_불합격,,,,,
비개발,6953418,잡코리아,HR,2026. 2. 24,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6953850,사람인,HR,2026. 2. 24,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6953852,사람인,HR,2026. 2. 24,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6953857,사람인,HR,2026. 2. 24,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6953863,사람인,HR,2026. 2. 24,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6953865,사람인,HR,2026. 2. 24,,,,불합격,X,,,서류_불합격,,,,,
비개발,6953867,사람인,HR,2026. 2. 24,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6953874,사람인,HR,2026. 2. 24,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6967699,원픽,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6967705,사람인,HR,2026. 2. 25,,,,불합격,X,,,서류_중복지원,,,,,
비개발,6967708,사람인,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6967810,잡코리아,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6967812,잡코리아,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6967820,잡코리아,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6967821,잡코리아,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6967823,잡코리아,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6967824,잡코리아,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6967826,잡코리아,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6967829,잡코리아,HR,2026. 2. 25,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6973527,기타,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975004,사람인,HR,2026. 2. 26,,,,불합격,X,,,서류_불합격,,,,,
비개발,6975007,사람인,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975009,사람인,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975013,사람인,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975015,사람인,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6975017,사람인,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975242,잡코리아,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975243,잡코리아,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975246,잡코리아,HR,2026. 2. 26,,,,합격,O,불합격,,면접_포기,,,,,
비개발,6975247,잡코리아,HR,2026. 2. 26,,,,합격,O,불합격,,면접_포기,,,,,
비개발,6975248,잡코리아,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975251,잡코리아,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975253,잡코리아,HR,2026. 2. 26,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6975256,잡코리아,HR,2026. 2. 26,,,,불합격,X,,,서류_불합격,,,,,
비개발,6982299,사람인,HR,2026. 2. 27,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6982304,사람인,HR,2026. 2. 27,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6982469,잡코리아,HR,2026. 2. 27,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6982470,잡코리아,HR,2026. 2. 27,,,,불합격,X,,,서류_불합격,,,,,
비개발,6982472,잡코리아,HR,2026. 2. 27,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6982474,잡코리아,HR,2026. 2. 27,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6982477,잡코리아,HR,2026. 2. 27,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6982478,잡코리아,HR,2026. 2. 27,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6987248,잡코리아,HR,2026. 2. 27,,,,불합격,X,,,서류_불합격,,,,,
비개발,6999497,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6999499,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999502,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999503,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6999505,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999507,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999512,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999518,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6999520,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999521,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6999524,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999526,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999528,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_불합격,,,,,
비개발,6999529,사람인,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999674,잡코리아,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,6999675,잡코리아,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6999678,잡코리아,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,6999679,잡코리아,HR,2026. 3. 3,,,,불합격,X,,,서류_불합격,,,,,
비개발,6999680,잡코리아,HR,2026. 3. 3,,,,불합격,X,,,서류_불합격,,,,,
비개발,6999681,잡코리아,HR,2026. 3. 3,,,,합격,O,불합격,,면접_포기,,,,,
비개발,6999682,잡코리아,HR,2026. 3. 3,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7008865,사람인,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7008866,사람인,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7008867,사람인,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7008869,사람인,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7008873,사람인,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7008875,사람인,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7008876,사람인,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7008879,사람인,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009069,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009070,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009074,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009076,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009080,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009081,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009082,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009083,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009084,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009085,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009086,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009087,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009088,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009089,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009090,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009091,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009092,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009093,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009094,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009095,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009108,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009109,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009110,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009111,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009112,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009116,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009117,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009118,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009119,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009120,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009122,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009123,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009124,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009125,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009127,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009128,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009129,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009132,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009133,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009135,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009137,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009138,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009140,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009143,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009145,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009146,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009147,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009148,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009149,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009152,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009163,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009164,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009166,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009167,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009168,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009170,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009173,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009174,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009175,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_중복지원,,,,,
비개발,7009177,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009180,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009183,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009184,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009186,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009188,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009189,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009190,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009202,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009204,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009206,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009207,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009208,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009209,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_불합격,,,,,
비개발,7009211,잡코리아,HR,2026. 3. 4,,,,합격,O,불합격,,면접_포기,,,,,
비개발,7009212,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009214,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009215,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009216,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009217,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009219,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009221,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009222,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009223,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009225,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7009226,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009228,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009231,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009232,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7009233,잡코리아,HR,2026. 3. 4,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025404,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7025406,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_불합격,,,,,
비개발,7025407,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025408,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7025411,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025412,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025413,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025417,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025418,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025420,사람인,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025714,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7025716,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025718,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025719,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025720,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025723,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025728,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7025729,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025732,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7025733,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025734,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025736,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025737,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025738,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025741,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_불합격,,,,,
비개발,7025742,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025744,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025745,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025749,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7025750,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025752,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025754,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7025758,잡코리아,HR,2026. 3. 6,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7042715,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042720,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042721,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_중복지원,,,,,
비개발,7042725,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7042726,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042728,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042730,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042732,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7042735,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042736,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042772,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7042775,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7042777,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042780,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042785,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7042786,사람인,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7043194,잡코리아,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7043203,잡코리아,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7043204,잡코리아,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7043207,잡코리아,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7043209,잡코리아,HR,2026. 3. 9,,,,불합격,X,,,서류_자격 요건 부족,,,,,
